Id,SalePrice
2735,127950.0246041963
2736,151015.8280478062
2737,128135.89740032864
2738,142946.13467289234
2739,163574.00981787682
2740,137764.37887996345
2741,136513.82498746464
2742,152911.45464721334
2743,147827.7462471721
2744,163831.23498281438
2745,145875.33481342107
2746,129375.27611041587
2747,147697.05484071453
2748,127009.89529869035
2749,129665.1334019316
2750,123124.80688059625
2751,129351.61054823574
2752,209054.18515966542
2753,148757.60961666732
2754,205669.6878408752
2755,130593.69442040434
2756,89061.47175391024
2757,57748.70025610507
2758,82124.33125396229
2759,162821.1245053437
2760,125539.98979365731
2761,148914.1837252096
2762,146777.25226934283
2763,203535.04280818717
2764,151966.02719021964
2765,310152.2434301523
2766,141328.52563003136
2767,82762.97510166035
2768,129732.30174543861
2769,130199.48460562364
2770,153293.99018201107
2771,111952.73295952642
2772,116047.62123409583
2773,158518.03232172952
2774,138389.63629644722
2775,127250.12675007811
2776,140503.60405472908
2777,143909.7772316393
2778,100925.53546486824
2779,112314.81465581496
2780,95248.85607624915
2781,100938.41165987015
2782,83898.41027713945
2783,94994.50541822522
2784,126401.2337320968
2785,133335.83923668406
2786,60683.87563747302
2787,120214.37604930798
2788,77385.32751908115
2789,189535.783346723
2790,95584.51170524745
2791,111133.15672364597
2792,57510.765139815856
2793,160377.3431624921
2794,93184.54972411263
2795,119571.11932794446
2796,98176.20702490743
2797,166097.88765024082
2798,108480.85530473944
2799,108558.3395429921
2800,65813.95050593803
2801,110201.72467096624
2802,130070.02652425143
2803,165735.68209380377
2804,139559.30655673565
2805,106140.31032595733
2806,82991.45612078179
2807,164308.0165809513
2808,149089.92771514965
2809,133501.4043992168
2810,134047.05362540568
2811,153940.30267945264
2812,153089.77778085007
2813,150282.1016825758
2814,153710.49942789326
2815,103250.67424931013
2816,239770.82945829863
2817,143757.7133414734
2818,127202.39813787116
2819,154796.3383774402
2820,134161.5211142952
2821,121086.5941403397
2822,213847.88620221225
2823,307913.35680926003
2824,184740.08452426444
2825,167529.27884434393
2826,129843.24666162148
2827,142844.5898616446
2828,210454.81135051392
2829,197440.29461374923
2830,228887.01025139366
2831,195065.85307243603
2832,239056.3461224853
2833,279593.6838923504
2834,201372.8040718797
2835,211518.02292996168
2836,194610.81450758662
2837,159411.67886817246
2838,149459.81525214476
2839,177639.84920072387
2840,199214.47346746028
2841,200709.83960480595
2842,216074.66837946713
2843,144057.48843623005
2844,149665.5055952131
2845,122035.4056001932
2846,206566.18776558441
2847,193417.28420213392
2848,210682.50723872855
2849,198120.9150165296
2850,285200.728195504
2851,223067.26147115504
2852,243817.28712670616
2853,239141.08998972384
2854,141002.69373188503
2855,195065.9683329528
2856,197908.17266759256
2857,192568.60846457895
2858,199158.62422274312
2859,115188.94878108012
2860,120699.74869495782
2861,126858.0963730349
2862,199071.0027324664
2863,126197.32069208547
2864,251224.32871062684
2865,138578.14904856717
2866,151475.56358899345
2867,101974.73306594262
2868,89130.49784836208
2869,119580.8641389527
2870,128360.7010048625
2871,90460.16643915993
2872,45966.67741437999
2873,103690.93817022108
2874,139032.33813990286
2875,111465.00292490103
2876,175109.4760494196
2877,157090.3818465133
2878,172592.92634888928
2879,147288.18140131768
2880,102272.4835581121
2881,143193.79366716315
2882,157922.05030933148
2883,185711.6811864868
2884,186699.23168181308
2885,173436.15013004173
2886,200654.9038474807
2887,90870.34754740866
2888,131891.20310859778
2889,50798.83061607646
2890,78526.6902487626
2891,127831.45447793708
2892,51956.70713060327
2893,84845.30605669692
2894,61434.22229027114
2895,297208.13503408653
2896,277487.3873650338
2897,190148.6966822147
2898,152945.95035541366
2899,227471.2114399626
2900,153282.7200160187
2901,189727.78275077394
2902,186205.44799103972
2903,346193.7551131027
2904,372427.40009214927
2905,87365.2170259394
2906,199329.16374274035
2907,114788.11089397386
2908,128621.01302079421
2909,151538.14686539417
2910,79062.54779398
2911,80268.48291229716
2912,143903.268261787
2913,84780.089588457
2914,71883.86700212388
2915,79837.95616567758
2916,83980.57803997459
2917,195488.47642919378
2918,116414.38491636481
2919,243800.20722161763
